Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9403, 9.4833, 1.397, 9.4867, 1.3937, 9.5833, 0.9403, 9.58], 'spans': [{'offset': 103022, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply Bill." -->', 'polygon': [4.1711, 0.68, 4.908, 0.6767, 4.908, 0.8167, 4.1711, 0.82], 'spans': [{'offset': 103131, 'length': 34}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="17" -->', 'polygon': [5.5082, 0.6833, 5.6549, 0.69, 5.6482, 0.8067, 5.4982, 0.8033], 'spans': [{'offset': 103105, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3312, 9.4333, 4.8346, 9.4333, 4.8346, 9.5233, 4.3312, 9.5267], 'spans': [{'offset': 103043, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.9044, 9.5333, 5.2548, 9.5367, 5.2548, 9.6433, 3.9044, 9.6433], 'spans': [{'offset': 103074, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.9947, 0.7068, 3.6249, 0.7068, 3.6249, 0.8469, 2.9947, 0.8502], 'spans': [{'offset': 103733, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Imprest" -->', 'polygon': [1.7775, 0.7102, 2.2377, 0.7102, 2.2377, 0.8502, 1.7775, 0.8469], 'spans': [{'offset': 103702, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="18" -->', 'polygon': [0.8771, 0.7135, 1.0238, 0.7135, 1.0238, 0.8269, 0.8737, 0.8269], 'spans': [{'offset': 103676, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1334, 9.5755, 0.1401, 5.1812, 0.2401, 5.1812, 0.2334, 9.5755], 'spans': [{'offset': 109933, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.02, 9.5722, 0.02, 7.4217, 0.1234, 7.4217, 0.1267, 9.5722], 'spans': [{'offset': 110034, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.4273, 9.4588, 2.161, 9.4622, 2.1576, 9.6889, 1.424, 9.6822], 'spans': [{'offset': 110101, 'length': 11}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9638, 9.5422, 1.4406, 9.5422, 1.4406, 9.6355, 0.9638, 9.6322], 'spans': [{'offset': 110071, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply Bill." -->', 'polygon': [4.0685, 0.7068, 4.7955, 0.7068, 4.7955, 0.8469, 4.0685, 0.8469], 'spans': [{'offset': 103765, 'length': 34}]}
Excluded due to y_range or header_y_range: {'content': '[JULY 2', 'polygon': [5.2557, 0.7135, 5.7326, 0.7102, 5.7326, 0.8435, 5.2557, 0.8469], 'spans': [{'offset': 103801, 'length': 7}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.412, 9.4822, 4.9222, 9.4822, 4.9222, 9.5755, 4.412, 9.5755], 'spans': [{'offset': 110114, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.9751, 9.5922, 5.349, 9.5922, 5.349, 9.6955, 3.9751, 9.6989], 'spans': [{'offset': 110145, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.9411, 0.6933, 3.5913, 0.6933, 3.5913, 0.8467, 2.9411, 0.85], 'spans': [{'offset': 117161, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.837, 0.7, 1.2071, 0.7033, 1.2038, 0.84, 0.837, 0.8367], 'spans': [{'offset': 110849, 'length': 28}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Imprest" -->', 'polygon': [1.8473, 0.7, 2.3075, 0.7033, 2.3042, 0.84, 1.8473, 0.8333], 'spans': [{'offset': 117130, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.13, 9.5233, 0.1334, 5.1967, 0.2401, 5.1967, 0.2334, 9.5233], 'spans': [{'offset': 117281, 'length': 75}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT', 'polygon': [0.02, 9.5167, 0.02, 7.6267, 0.1167, 7.6267, 0.12, 9.5133], 'spans': [{'offset': 117358, 'length': 33}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4172, 9.4033, 2.1274, 9.4033, 2.1274, 9.6333, 1.4172, 9.6267], 'spans': [{'offset': 117406, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9437, 9.4833, 1.3972, 9.4867, 1.3972, 9.5833, 0.9437, 9.58], 'spans': [{'offset': 117393, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Supply Bill.', 'polygon': [4.2015, 0.7033, 4.9218, 0.7, 4.9218, 0.8467, 4.2015, 0.85], 'spans': [{'offset': 117193, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="19" -->', 'polygon': [5.542, 0.7067, 5.6987, 0.7133, 5.6954, 0.8367, 5.5353, 0.8333], 'spans': [{'offset': 117207, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3416, 9.43, 4.8484, 9.43, 4.8484, 9.5267, 4.3416, 9.5233], 'spans': [{'offset': 117414, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.9181, 9.5333, 5.2752, 9.5333, 5.2752, 9.6433, 3.9181, 9.6433], 'spans': [{'offset': 117445, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.938, 0.7435, 3.5916, 0.7402, 3.595, 0.8935, 2.938, 0.9002], 'spans': [{'offset': 117829, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Imprest" -->', 'polygon': [1.7341, 0.7435, 2.191, 0.7502, 2.191, 0.8902, 1.7308, 0.8869], 'spans': [{'offset': 117798, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="20" -->', 'polygon': [0.8104, 0.7468, 0.9638, 0.7468, 0.9638, 0.8669, 0.8104, 0.8702], 'spans': [{'offset': 117772, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT', 'polygon': [0.0233, 9.5722, 0.02, 7.6784, 0.1167, 7.6784, 0.1201, 9.5722], 'spans': [{'offset': 124139, 'length': 33}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CCO) /', 'polygon': [0.1334, 9.5755, 0.1334, 7.7618, 0.2368, 7.7618, 0.2334, 9.5755], 'spans': [{'offset': 124174, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4206, 9.4588, 2.1343, 9.4588, 2.131, 9.6889, 1.4173, 9.6822], 'spans': [{'offset': 123974, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9471, 9.5388, 1.404, 9.5422, 1.404, 9.6389, 0.9471, 9.6355], 'spans': [{'offset': 123961, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply Bill." -->', 'polygon': [4.0218, 0.7368, 4.7455, 0.7335, 4.7455, 0.8769, 4.0218, 0.8835], 'spans': [{'offset': 117861, 'length': 34}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[JULY 2" -->', 'polygon': [5.2057, 0.7402, 5.6859, 0.7335, 5.6892, 0.8835, 5.2057, 0.8869], 'spans': [{'offset': 117897, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3486, 9.4855, 4.8589, 9.4855, 4.8589, 9.5822, 4.3486, 9.5822], 'spans': [{'offset': 123982, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.9284, 9.5955, 5.2924, 9.5955, 5.2924, 9.6989, 3.9284, 9.6989], 'spans': [{'offset': 124013, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.9408, 0.6667, 3.5876, 0.6667, 3.5876, 0.81, 2.9408, 0.8133], 'spans': [{'offset': 130402, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Imprest" -->', 'polygon': [1.8538, 0.67, 2.3206, 0.6733, 2.3173, 0.8133, 1.8538, 0.8067], 'spans': [{'offset': 130371, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.8436, 0.68, 1.207, 0.6767, 1.2037, 0.8167, 0.8436, 0.81], 'spans': [{'offset': 124205, 'length': 28}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.52, 0.1334, 5.2067, 0.2367, 5.2067, 0.2301, 9.52], 'spans': [{'offset': 130522, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.02, 9.5167, 0.02, 7.4167, 0.1167, 7.4167, 0.12, 9.5167], 'spans': [{'offset': 130598, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4204, 9.4033, 2.1206, 9.4033, 2.1172, 9.63, 1.4171, 9.6267], 'spans': [{'offset': 130301, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9403, 9.4833, 1.397, 9.4867, 1.3937, 9.5833, 0.9403, 9.58], 'spans': [{'offset': 130288, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Supply Bill.', 'polygon': [4.2078, 0.6667, 4.928, 0.66, 4.928, 0.8067, 4.2078, 0.81], 'spans': [{'offset': 130434, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="21" -->', 'polygon': [5.5482, 0.67, 5.6882, 0.67, 5.6882, 0.7867, 5.5482, 0.79], 'spans': [{'offset': 130448, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3312, 9.4333, 4.8346, 9.4333, 4.8346, 9.5233, 4.3312, 9.5267], 'spans': [{'offset': 130309, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.9044, 9.5367, 5.2548, 9.5367, 5.2548, 9.6433, 3.9044, 9.6433], 'spans': [{'offset': 130340, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.9005, 0.6968, 3.5406, 0.7001, 3.5406, 0.8501, 2.9005, 0.8468], 'spans': [{'offset': 131298, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="22" -->', 'polygon': [0.7935, 0.7101, 0.9468, 0.7068, 0.9435, 0.8268, 0.7935, 0.8268], 'spans': [{'offset': 131241, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Imprest" -->', 'polygon': [1.7003, 0.7068, 2.1637, 0.7068, 2.1637, 0.8435, 1.7003, 0.8435], 'spans': [{'offset': 131267, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.13, 9.5683, 0.1334, 5.2576, 0.2367, 5.2576, 0.2334, 9.5683], 'spans': [{'offset': 136664, 'length': 75}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.0167, 9.575, 0.0167, 7.4479, 0.1167, 7.4479, 0.1167, 9.575], 'spans': [{'offset': 136741, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4203, 9.4416, 2.1171, 9.4416, 2.1171, 9.675, 1.4169, 9.6717], 'spans': [{'offset': 136546, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9402, 9.525, 1.3936, 9.5283, 1.3936, 9.6216, 0.9402, 9.6183], 'spans': [{'offset': 136533, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply Bill.', 'polygon': [3.9774, 0.6901, 4.7175, 0.6868, 4.7209, 0.8335, 3.9774, 0.8435], 'spans': [{'offset': 131330, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '[JULY 2" -->', 'polygon': [5.1809, 0.7001, 5.651, 0.6968, 5.6544, 0.8401, 5.1809, 0.8435], 'spans': [{'offset': 131360, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3241, 9.475, 4.8309, 9.475, 4.8309, 9.565, 4.3241, 9.5683], 'spans': [{'offset': 136554, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.894, 9.5783, 5.251, 9.5783, 5.251, 9.685, 3.894, 9.6883], 'spans': [{'offset': 136585, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.8467, 0.6568, 3.4967, 0.6568, 3.4967, 0.8068, 2.8467, 0.8068], 'spans': [{'offset': 143414, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Imprest" -->', 'polygon': [1.75, 0.6701, 2.2067, 0.6734, 2.2067, 0.8101, 1.7467, 0.8068], 'spans': [{'offset': 143446, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.7567, 0.6768, 1.1067, 0.6801, 1.1067, 0.8135, 0.7467, 0.8135], 'spans': [{'offset': 137135, 'length': 28}]}
Excluded due to y_range or header_y_range: {'content': 'member of a country district will bear me out', 'polygon': [0.7367, 0.9668, 3.0967, 0.9635, 3.0967, 1.0702, 0.7367, 1.0802], 'spans': [{'offset': 137165, 'length': 45}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT / https://hdl.handle.net/2027/uc1.32106019788238', 'polygon': [0.0167, 9.5716, 0.0167, 4.8275, 0.1167, 4.8275, 0.1167, 9.5716], 'spans': [{'offset': 143477, 'length': 82}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CCO) /', 'polygon': [0.13, 9.5683, 0.1333, 7.768, 0.2333, 7.768, 0.23, 9.5683], 'spans': [{'offset': 143608, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.4133, 9.445, 2.11, 9.445, 2.1067, 9.675, 1.4133, 9.6683], 'spans': [{'offset': 143299, 'length': 11}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9367, 9.525, 1.3867, 9.5283, 1.3867, 9.6216, 0.9367, 9.6216], 'spans': [{'offset': 143269, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': 'Supply Bill.', 'polygon': [4.1133, 0.6634, 4.83, 0.6601, 4.83, 0.8068, 4.1133, 0.8101], 'spans': [{'offset': 143400, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="23" -->', 'polygon': [5.4333, 0.6634, 5.59, 0.6668, 5.5867, 0.7901, 5.4267, 0.7901], 'spans': [{'offset': 143374, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': 'Mr. MASSEY (Franklin) .- In spite of what', 'polygon': [3.3033, 0.9568, 5.58, 0.9568, 5.58, 1.0802, 3.3033, 1.0769], 'spans': [{'offset': 140192, 'length': 41}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3, 9.465, 4.8033, 9.465, 4.8067, 9.575, 4.3, 9.575], 'spans': [{'offset': 143312, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8767, 9.5783, 5.22, 9.5783, 5.2233, 9.685, 3.8767, 9.685], 'spans': [{'offset': 143343, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [3.0733, 0.6101, 3.7233, 0.6135, 3.72, 0.7568, 3.0733, 0.7535], 'spans': [{'offset': 144378, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Imprest" -->', 'polygon': [1.88, 0.6168, 2.34, 0.6201, 2.34, 0.7568, 1.8767, 0.7535], 'spans': [{'offset': 144347, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="24" -->', 'polygon': [0.95, 0.6201, 1.09, 0.6201, 1.09, 0.7335, 0.95, 0.7335], 'spans': [{'offset': 144321, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': 'with in connection with this Bill. However, I', 'polygon': [0.9567, 0.9135, 3.36, 0.9135, 3.36, 1.0269, 0.9567, 1.0269], 'spans': [{'offset': 144455, 'length': 45}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT / https://hdl.handle.net/2027/uc1.32106019788238', 'polygon': [0.02, 9.5655, 0.02, 4.6444, 0.12, 4.6444, 0.12, 9.5655], 'spans': [{'offset': 150235, 'length': 82}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1367, 9.5689, 0.14, 5.1145, 0.2433, 5.1145, 0.2367, 9.5689], 'spans': [{'offset': 150160, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4733, 9.4522, 2.19, 9.4522, 2.1867, 9.6855, 1.47, 9.6789], 'spans': [{'offset': 150090, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9767, 9.5388, 1.4433, 9.5388, 1.4433, 9.6355, 0.9767, 9.6322], 'spans': [{'offset': 150077, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply Bill." -->', 'polygon': [4.1533, 0.6101, 4.8767, 0.6135, 4.8767, 0.7602, 4.1533, 0.7568], 'spans': [{'offset': 144410, 'length': 34}]}
Excluded due to y_range or header_y_range: {'content': '[JULY 2', 'polygon': [5.3433, 0.6168, 5.8133, 0.6168, 5.8133, 0.7535, 5.3433, 0.7602], 'spans': [{'offset': 144446, 'length': 7}]}
Excluded due to y_range or header_y_range: {'content': 'order went direct from the Government to the', 'polygon': [3.3867, 0.9102, 5.8167, 0.9102, 5.8167, 1.0269, 3.3867, 1.0269], 'spans': [{'offset': 147527, 'length': 44}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.48, 9.4822, 5, 9.4822, 5, 9.5755, 4.48, 9.5755], 'spans': [{'offset': 150098, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [4.0467, 9.5922, 5.4333, 9.5922, 5.4333, 9.6955, 4.0467, 9.6922], 'spans': [{'offset': 150129, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address to the King.', 'polygon': [1.367, 0.5633, 2.5707, 0.5733, 2.5674, 0.7167, 1.367, 0.7033], 'spans': [{'offset': 151376, 'length': 37}]}
Excluded due to y_range or header_y_range: {'content': '[COUNCIL.]" -->', 'polygon': [2.8008, 0.5667, 3.581, 0.5667, 3.581, 0.7133, 2.8008, 0.7133], 'spans': [{'offset': 151414, 'length': 15}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="1901.]" -->', 'polygon': [0.7769, 0.57, 1.1403, 0.5733, 1.137, 0.71, 0.7769, 0.7067], 'spans': [{'offset': 151431, 'length': 28}]}
Excluded due to y_range or header_y_range: {'content': 'ADDRESS TO THE KING.', 'polygon': [1.2237, 0.8633, 2.7074, 0.8633, 2.7074, 0.9733, 1.2237, 0.9767], 'spans': [{'offset': 151461, 'length': 20}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.52, 0.1334, 5.2067, 0.2367, 5.2067, 0.2301, 9.52], 'spans': [{'offset': 157112, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.02, 9.5167, 0.02, 7.4167, 0.1167, 7.4167, 0.12, 9.5133], 'spans': [{'offset': 157075, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.4204, 9.4033, 2.1206, 9.4033, 2.1172, 9.6333, 1.4171, 9.63], 'spans': [{'offset': 156952, 'length': 11}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9403, 9.4867, 1.397, 9.4867, 1.397, 9.5833, 0.9403, 9.58], 'spans': [{'offset': 156922, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Sessional Committees." -->', 'polygon': [3.8877, 0.5633, 5.1514, 0.5667, 5.1514, 0.7033, 3.8877, 0.6967], 'spans': [{'offset': 151331, 'length': 43}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="25" -->', 'polygon': [5.4815, 0.5733, 5.6449, 0.5733, 5.6415, 0.6933, 5.4782, 0.6933], 'spans': [{'offset': 151305, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': 'the Hon. Mr. Johnston, the Hon. Mr. W. Kelly,', 'polygon': [3.2409, 0.86, 5.6182, 0.8667, 5.6182, 0.9833, 3.2409, 0.9767], 'spans': [{'offset': 154183, 'length': 45}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3312, 9.4333, 4.838, 9.4333, 4.838, 9.5233, 4.3312, 9.5267], 'spans': [{'offset': 156965, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.9044, 9.5367, 5.2548, 9.5367, 5.2548, 9.6433, 3.9044, 9.6433], 'spans': [{'offset': 156996, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address in Reply.', 'polygon': [1.5237, 0.6268, 2.564, 0.6368, 2.5607, 0.7802, 1.5237, 0.7702], 'spans': [{'offset': 157354, 'length': 34}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="26" -->', 'polygon': [0.9436, 0.6401, 1.087, 0.6401, 1.087, 0.7535, 0.9369, 0.7535], 'spans': [{'offset': 157328, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '[COUNCIL.]" -->', 'polygon': [2.9975, 0.6401, 3.7777, 0.6401, 3.7777, 0.7802, 2.9975, 0.7768], 'spans': [{'offset': 157389, 'length': 15}]}
Excluded due to y_range or header_y_range: {'content': 'the people of New Zealand and the good of the', 'polygon': [0.9369, 0.9369, 3.3542, 0.9335, 3.3542, 1.0502, 0.9369, 1.0569], 'spans': [{'offset': 157434, 'length': 45}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1334, 9.5755, 0.1367, 5.2012, 0.2367, 5.2012, 0.2301, 9.5755], 'spans': [{'offset': 163822, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.02, 9.5689, 0.02, 7.445, 0.12, 7.445, 0.12, 9.5689], 'spans': [{'offset': 163898, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4337, 9.4522, 2.1506, 9.4622, 2.1472, 9.6955, 1.4337, 9.6889], 'spans': [{'offset': 160554, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9536, 9.5388, 1.4337, 9.5422, 1.4337, 9.6389, 0.9536, 9.6355], 'spans': [{'offset': 160541, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Address in Reply.', 'polygon': [4.0411, 0.6235, 5.0647, 0.6335, 5.0647, 0.7802, 4.0378, 0.7702], 'spans': [{'offset': 157406, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '[JULY 3', 'polygon': [5.3448, 0.6335, 5.8149, 0.6335, 5.8149, 0.7768, 5.3448, 0.7802], 'spans': [{'offset': 157425, 'length': 7}]}
Excluded due to y_range or header_y_range: {'content': 'the dignity of our nation. I could refer more', 'polygon': [3.3709, 0.9269, 5.8182, 0.9269, 5.8182, 1.0502, 3.3709, 1.0502], 'spans': [{'offset': 160624, 'length': 45}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3978, 9.4888, 4.9013, 9.4888, 4.9013, 9.5789, 4.3978, 9.5755], 'spans': [{'offset': 160562, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.9677, 9.5955, 5.3314, 9.5955, 5.3314, 9.6955, 3.9677, 9.6955], 'spans': [{'offset': 160593, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '[COUNCIL.]" -->', 'polygon': [2.7641, 0.6667, 3.5576, 0.6634, 3.5576, 0.8134, 2.7641, 0.8168], 'spans': [{'offset': 164012, 'length': 15}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address in Reply.', 'polygon': [1.4037, 0.6667, 2.454, 0.6734, 2.4507, 0.8234, 1.4037, 0.8134], 'spans': [{'offset': 163977, 'length': 34}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.6902, 0.6767, 1.1136, 0.6767, 1.107, 0.8201, 0.6902, 0.8168], 'spans': [{'offset': 163947, 'length': 28}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.5578, 0.13, 5.1706, 0.2467, 5.1706, 0.2434, 9.5578], 'spans': [{'offset': 167230, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.02, 9.5444, 0.02, 7.4142, 0.1167, 7.4142, 0.12, 9.5444], 'spans': [{'offset': 167306, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4237, 9.4277, 2.1606, 9.4377, 2.1572, 9.6644, 1.4237, 9.6544], 'spans': [{'offset': 170525, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9536, 9.5111, 1.4337, 9.5111, 1.4337, 9.6078, 0.9536, 9.6078], 'spans': [{'offset': 170512, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address in Reply." -->', 'polygon': [3.9644, 0.6634, 4.998, 0.6667, 4.998, 0.8234, 3.9611, 0.8134], 'spans': [{'offset': 164029, 'length': 39}]}
