2024-10-03 15:39:08,654 - INFO - Excluded strings: ['<!-- FigureContent="Stores.', '" Per" -->', '<!-- PageHeader="Imperial Honours.', 'http://www.hathitrust.org/access use#cc-zero', 'http://www.hathitrust. org/access use#cc-zero', 'org/access', 'use#cc-zero', '/'], Excluded patterns: ['http[s]?://(?:[a-zA-Z]|[0-9]|[$-_@.&+]|[!*\\\\(\\\\),]|(?:%[0-9a-fA-F][0-9a-fA-F]))+', '<!--\\s*[a-zA-Z]+\\s*="[^"]*"\\s*-->']
2024-10-03 15:39:11,315 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="145" -->', 'polygon': [5.2338, 0.6401, 5.4538, 0.6401, 5.4538, 0.7568, 5.2305, 0.7601], 'spans': [{'offset': 416931, 'length': 25}]}
2024-10-03 15:39:11,315 - INFO - Excluded due to y_range or header_y_range: {'content': 'Statement.', 'polygon': [3.9804, 0.6401, 4.6004, 0.6401, 4.6004, 0.7601, 3.9804, 0.7601], 'spans': [{'offset': 416958, 'length': 10}]}
2024-10-03 15:39:11,315 - INFO - Excluded due to y_range or header_y_range: {'content': 'colony-that for the purpose of taking their stock', 'polygon': [3.0736, 0.9435, 5.4538, 0.9435, 5.4538, 1.0635, 3.0736, 1.0602], 'spans': [{'offset': 413798, 'length': 49}]}
2024-10-03 15:39:11,315 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3171, 9.5583, 4.8204, 9.5583, 4.8204, 9.6516, 4.3171, 9.6516], 'spans': [{'offset': 417174, 'length': 30}]}
2024-10-03 15:39:11,315 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8837, 9.6616, 5.2338, 9.6616, 5.2338, 9.7683, 3.8837, 9.7717], 'spans': [{'offset': 417205, 'length': 29}]}
2024-10-03 15:39:11,315 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.9769, 0.6902, 3.6337, 0.6869, 3.6337, 0.8369, 2.9769, 0.8369], 'spans': [{'offset': 417733, 'length': 30}]}
2024-10-03 15:39:11,315 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.7368, 0.6969, 2.3135, 0.6969, 2.3135, 0.8269, 1.7368, 0.8236], 'spans': [{'offset': 417700, 'length': 31}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="146" -->', 'polygon': [0.8701, 0.7035, 1.0934, 0.7002, 1.0901, 0.8202, 0.8701, 0.8236], 'spans': [{'offset': 417673, 'length': 25}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.02, 9.6694, 0.02, 4.8647, 0.12, 4.8647, 0.12, 9.6694], 'spans': [{'offset': 417809, 'length': 82}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1333, 9.6694, 0.1367, 5.3215, 0.24, 5.3215, 0.2334, 9.6694], 'spans': [{'offset': 417893, 'length': 74}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4368, 9.5527, 2.1369, 9.5527, 2.1335, 9.7861, 1.4335, 9.7761], 'spans': [{'offset': 424032, 'length': 6}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9501, 9.6361, 1.4101, 9.6394, 1.4101, 9.7361, 0.9501, 9.7328], 'spans': [{'offset': 424019, 'length': 12}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Statement." -->', 'polygon': [4.0804, 0.6935, 4.6971, 0.6935, 4.6971, 0.8202, 4.0804, 0.8169], 'spans': [{'offset': 417765, 'length': 32}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '[SEPT. 3', 'polygon': [5.2005, 0.6969, 5.7172, 0.6935, 5.7172, 0.8336, 5.2005, 0.8369], 'spans': [{'offset': 417799, 'length': 8}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3704, 9.5827, 4.8804, 9.5827, 4.8838, 9.6761, 4.3704, 9.6761], 'spans': [{'offset': 424040, 'length': 30}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.937, 9.6861, 5.3038, 9.6861, 5.3038, 9.7961, 3.937, 9.7961], 'spans': [{'offset': 424071, 'length': 29}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.5701, 0.7, 2.1569, 0.6967, 2.1569, 0.8267, 1.5701, 0.83], 'spans': [{'offset': 424205, 'length': 31}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.7169, 0.7, 3.367, 0.7, 3.367, 0.8467, 2.7169, 0.8467], 'spans': [{'offset': 430225, 'length': 30}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.6534, 0.71, 0.9801, 0.7067, 0.9801, 0.85, 0.6534, 0.8434], 'spans': [{'offset': 424238, 'length': 28}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.6272, 0.1333, 5.327, 0.2367, 5.327, 0.23, 9.6272], 'spans': [{'offset': 430305, 'length': 74}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT /', 'polygon': [0.0133, 9.6205, 0.01, 7.5271, 0.1233, 7.5271, 0.1267, 9.6205], 'spans': [{'offset': 430381, 'length': 35}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4135, 9.5005, 2.1135, 9.5039, 2.1135, 9.7306, 1.4135, 9.7206], 'spans': [{'offset': 430094, 'length': 6}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9368, 9.5805, 1.3901, 9.5839, 1.3901, 9.6806, 0.9368, 9.6772], 'spans': [{'offset': 430081, 'length': 12}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Statement." -->', 'polygon': [4.0037, 0.7067, 4.6204, 0.71, 4.6204, 0.8334, 4.0037, 0.8267], 'spans': [{'offset': 430191, 'length': 32}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="147" -->', 'polygon': [5.2471, 0.7134, 5.4672, 0.7167, 5.4638, 0.8367, 5.2471, 0.8334], 'spans': [{'offset': 430164, 'length': 25}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3071, 9.5305, 4.8171, 9.5305, 4.8171, 9.6239, 4.3071, 9.6239], 'spans': [{'offset': 430102, 'length': 30}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.887, 9.6339, 5.2338, 9.6339, 5.2338, 9.7406, 3.887, 9.7406], 'spans': [{'offset': 430133, 'length': 29}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.7002, 0.6668, 2.2802, 0.6634, 2.2835, 0.7935, 1.7002, 0.7968], 'spans': [{'offset': 431272, 'length': 31}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.9469, 0.6701, 3.5903, 0.6701, 3.5937, 0.8168, 2.9469, 0.8201], 'spans': [{'offset': 431305, 'length': 30}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="148" -->', 'polygon': [0.8501, 0.6801, 1.0701, 0.6734, 1.0734, 0.7968, 0.8534, 0.8001], 'spans': [{'offset': 431245, 'length': 25}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'shorthand-writer there. This explanation and', 'polygon': [0.8467, 0.9668, 3.2303, 0.9602, 3.2303, 1.0802, 0.8467, 1.0869], 'spans': [{'offset': 431403, 'length': 44}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.645, 0.0167, 4.9008, 0.1167, 4.9008, 0.1167, 9.645], 'spans': [{'offset': 437335, 'length': 82}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.13, 9.6516, 0.13, 5.3509, 0.2367, 5.3509, 0.2334, 9.6516], 'spans': [{'offset': 437418, 'length': 75}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4168, 9.525, 2.1102, 9.525, 2.1102, 9.7583, 1.4135, 9.755], 'spans': [{'offset': 437265, 'length': 6}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9368, 9.6083, 1.3868, 9.6116, 1.3868, 9.7083, 0.9368, 9.705], 'spans': [{'offset': 437252, 'length': 12}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Statement." -->', 'polygon': [4.0337, 0.6634, 4.6704, 0.6634, 4.6704, 0.7935, 4.0337, 0.7901], 'spans': [{'offset': 431337, 'length': 32}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[SEPT. 3" -->', 'polygon': [5.1805, 0.6668, 5.7139, 0.6634, 5.7172, 0.8068, 5.1805, 0.8135], 'spans': [{'offset': 431371, 'length': 30}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '"Gratiano speaks an infinite deal of noth-', 'polygon': [3.437, 0.9602, 5.7139, 0.9602, 5.7139, 1.0802, 3.437, 1.0835], 'spans': [{'offset': 434250, 'length': 42}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3071, 9.5516, 4.8171, 9.5483, 4.8171, 9.6583, 4.3071, 9.6583], 'spans': [{'offset': 437273, 'length': 30}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8837, 9.6616, 5.2371, 9.6616, 5.2371, 9.765, 3.8837, 9.7683], 'spans': [{'offset': 437304, 'length': 29}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.6935, 0.6568, 2.2769, 0.6568, 2.2735, 0.7868, 1.6935, 0.7835], 'spans': [{'offset': 444083, 'length': 31}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.8536, 0.6701, 3.4936, 0.6701, 3.4936, 0.8168, 2.8536, 0.8168], 'spans': [{'offset': 444051, 'length': 30}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.7301, 0.6734, 1.1068, 0.6768, 1.1034, 0.8068, 0.7267, 0.8068], 'spans': [{'offset': 438409, 'length': 28}]}
2024-10-03 15:39:11,316 - INFO - Excluded due to y_range or header_y_range: {'content': 'Sir J. G. WARD .- And what have you done', 'polygon': [0.8367, 0.9635, 3.1136, 0.9668, 3.1136, 1.0902, 0.8367, 1.0769], 'spans': [{'offset': 438439, 'length': 40}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT /', 'polygon': [0.0233, 9.6416, 0.02, 7.5279, 0.1167, 7.5279, 0.12, 9.6416], 'spans': [{'offset': 444210, 'length': 35}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CCO) /', 'polygon': [0.1333, 9.6416, 0.1333, 7.8547, 0.2334, 7.8547, 0.2334, 9.6416], 'spans': [{'offset': 444246, 'length': 29}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.4335, 9.525, 2.1435, 9.525, 2.1402, 9.755, 1.4301, 9.7483], 'spans': [{'offset': 443915, 'length': 11}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9501, 9.6083, 1.4135, 9.6116, 1.4101, 9.7083, 0.9501, 9.7017], 'spans': [{'offset': 443885, 'length': 29}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="149" -->', 'polygon': [5.3772, 0.6668, 5.5905, 0.6668, 5.5872, 0.7935, 5.3738, 0.7935], 'spans': [{'offset': 443990, 'length': 25}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Statement." -->', 'polygon': [4.117, 0.6668, 4.7304, 0.6701, 4.7304, 0.7935, 4.117, 0.7868], 'spans': [{'offset': 444017, 'length': 32}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'quickly excluded from public life for many', 'polygon': [3.1903, 0.9668, 5.5738, 0.9735, 5.5738, 1.0969, 3.1903, 1.0902], 'spans': [{'offset': 441461, 'length': 42}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3737, 9.555, 4.8804, 9.555, 4.8838, 9.6483, 4.3737, 9.6483], 'spans': [{'offset': 443928, 'length': 30}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.947, 9.665, 5.3138, 9.665, 5.3138, 9.7683, 3.947, 9.7683], 'spans': [{'offset': 443959, 'length': 29}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="150" -->', 'polygon': [0.9303, 0.6135, 1.147, 0.6102, 1.147, 0.7502, 0.9303, 0.7469], 'spans': [{'offset': 444573, 'length': 25}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Death of the" -->', 'polygon': [1.6938, 0.6168, 2.4307, 0.6202, 2.4273, 0.7669, 1.6905, 0.7635], 'spans': [{'offset': 444600, 'length': 34}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[COUNCIL.]" -->', 'polygon': [2.9941, 0.6268, 3.7644, 0.6302, 3.7644, 0.7702, 2.9941, 0.7702], 'spans': [{'offset': 444636, 'length': 32}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'gentleman alluded to, only two short weeks', 'polygon': [0.9269, 0.9336, 3.2909, 0.9369, 3.2909, 1.0503, 0.9269, 1.047], 'spans': [{'offset': 444739, 'length': 42}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT /', 'polygon': [0.02, 9.6694, 0.02, 7.5721, 0.1167, 7.5721, 0.12, 9.6694], 'spans': [{'offset': 450549, 'length': 35}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0)', 'polygon': [0.13, 9.6694, 0.13, 8.1323, 0.2334, 8.1323, 0.2301, 9.6694], 'spans': [{'offset': 450586, 'length': 27}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4204, 9.556, 2.1172, 9.556, 2.1172, 9.7861, 1.4171, 9.7794], 'spans': [{'offset': 450385, 'length': 6}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9403, 9.6394, 1.3937, 9.6394, 1.3937, 9.7361, 0.9403, 9.7328], 'spans': [{'offset': 450372, 'length': 12}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Hon. J. Kerr." -->', 'polygon': [4.1345, 0.6268, 4.928, 0.6335, 4.928, 0.7569, 4.1345, 0.7469], 'spans': [{'offset': 444670, 'length': 35}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[SEPT. 4" -->', 'polygon': [5.2648, 0.6468, 5.7849, 0.6435, 5.7849, 0.7736, 5.2648, 0.7736], 'spans': [{'offset': 444707, 'length': 30}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'pected and untimely death of the late Mr. Kerr,', 'polygon': [3.3876, 0.9403, 5.7849, 0.9403, 5.7849, 1.057, 3.3876, 1.0536], 'spans': [{'offset': 447828, 'length': 47}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3345, 9.586, 4.838, 9.586, 4.838, 9.6761, 4.3345, 9.6794], 'spans': [{'offset': 450393, 'length': 30}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.9044, 9.6894, 5.2548, 9.6894, 5.2548, 9.7961, 3.9044, 9.7961], 'spans': [{'offset': 450424, 'length': 29}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.8074, 0.6235, 3.4509, 0.6235, 3.4509, 0.7768, 2.8074, 0.7768], 'spans': [{'offset': 451371, 'length': 30}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Exclusion of" -->', 'polygon': [1.5738, 0.6268, 2.314, 0.6335, 2.314, 0.7802, 1.5704, 0.7702], 'spans': [{'offset': 451403, 'length': 34}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.7069, 0.6268, 1.0836, 0.6301, 1.0803, 0.7735, 0.7002, 0.7735], 'spans': [{'offset': 451439, 'length': 28}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'legislation or otherwise, take the necessary and', 'polygon': [0.6969, 0.9235, 3.1042, 0.9269, 3.1042, 1.0469, 0.6969, 1.0402], 'spans': [{'offset': 451469, 'length': 48}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT /', 'polygon': [0.02, 9.6522, 0.02, 7.5484, 0.1167, 7.5484, 0.12, 9.6522], 'spans': [{'offset': 457474, 'length': 35}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0)', 'polygon': [0.1334, 9.6589, 0.1334, 8.1218, 0.2334, 8.1218, 0.2301, 9.6589], 'spans': [{'offset': 457511, 'length': 27}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.4237, 9.5388, 2.1206, 9.5388, 2.1172, 9.7722, 1.4204, 9.7655], 'spans': [{'offset': 457305, 'length': 11}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9369, 9.6222, 1.397, 9.6255, 1.3937, 9.7189, 0.9369, 9.7155], 'spans': [{'offset': 457275, 'length': 29}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="151" -->', 'polygon': [5.3348, 0.6368, 5.5648, 0.6435, 5.5615, 0.7602, 5.3281, 0.7602], 'spans': [{'offset': 451310, 'length': 25}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Strangers." -->', 'polygon': [4.0744, 0.6401, 4.6779, 0.6501, 4.6779, 0.7835, 4.0744, 0.7702], 'spans': [{'offset': 451337, 'length': 32}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'his constituents into the building in a few', 'polygon': [3.1742, 0.9269, 5.5582, 0.9302, 5.5582, 1.0536, 3.1742, 1.0436], 'spans': [{'offset': 454417, 'length': 43}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3345, 9.5722, 4.8413, 9.5722, 4.8413, 9.6622, 4.3345, 9.6622], 'spans': [{'offset': 457318, 'length': 30}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.9077, 9.6822, 5.2581, 9.6822, 5.2581, 9.7789, 3.9077, 9.7822], 'spans': [{'offset': 457349, 'length': 29}]}
2024-10-03 15:39:11,317 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.8135, 0.6769, 2.3936, 0.6769, 2.3936, 0.8036, 1.8135, 0.8036], 'spans': [{'offset': 458167, 'length': 31}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="152" -->', 'polygon': [0.9334, 0.6869, 1.1501, 0.6835, 1.1501, 0.7969, 0.9334, 0.7969], 'spans': [{'offset': 458140, 'length': 25}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'the Government have not been acting up to', 'polygon': [0.9368, 0.9769, 3.3203, 0.9803, 3.3203, 1.1036, 0.9368, 1.0936], 'spans': [{'offset': 458276, 'length': 41}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.6827, 0.1333, 5.3849, 0.2367, 5.3849, 0.23, 9.6827], 'spans': [{'offset': 464532, 'length': 74}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT /', 'polygon': [0.0167, 9.6727, 0.0167, 7.5821, 0.1167, 7.5821, 0.1167, 9.6727], 'spans': [{'offset': 464608, 'length': 35}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4135, 9.556, 2.1102, 9.556, 2.1102, 9.7861, 1.4135, 9.7794], 'spans': [{'offset': 464658, 'length': 6}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9401, 9.6394, 1.3901, 9.6394, 1.3868, 9.7361, 0.9401, 9.7328], 'spans': [{'offset': 464645, 'length': 12}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [3.0536, 0.6769, 3.707, 0.6735, 3.707, 0.8269, 3.0536, 0.8302], 'spans': [{'offset': 458200, 'length': 30}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Statement." -->', 'polygon': [4.1437, 0.6769, 4.7638, 0.6802, 4.7638, 0.8069, 4.1437, 0.8036], 'spans': [{'offset': 458232, 'length': 32}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '[SEPT. 4', 'polygon': [5.2671, 0.6769, 5.7772, 0.6769, 5.7772, 0.8202, 5.2671, 0.8202], 'spans': [{'offset': 458266, 'length': 8}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'question of the Old-age Pensions Fund, the', 'polygon': [3.3603, 0.9769, 5.7839, 0.9736, 5.7839, 1.0903, 3.3603, 1.097], 'spans': [{'offset': 461439, 'length': 42}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3171, 9.586, 4.8204, 9.586, 4.8204, 9.6794, 4.3171, 9.6794], 'spans': [{'offset': 464666, 'length': 30}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8837, 9.6894, 5.2338, 9.6894, 5.2338, 9.7961, 3.8837, 9.7961], 'spans': [{'offset': 464697, 'length': 29}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.6279, 0.6468, 3.2682, 0.6434, 3.2682, 0.7868, 2.6279, 0.7901], 'spans': [{'offset': 465465, 'length': 30}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.4707, 0.6501, 2.051, 0.6501, 2.051, 0.7801, 1.4707, 0.7801], 'spans': [{'offset': 465432, 'length': 31}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5903, 0.6634, 0.9038, 0.6634, 0.9004, 0.8001, 0.5903, 0.7935], 'spans': [{'offset': 465497, 'length': 28}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'everybody deeply regretted. He went away', 'polygon': [2.978, 0.9435, 5.3558, 0.9435, 5.3558, 1.0635, 2.978, 1.0635], 'spans': [{'offset': 468829, 'length': 40}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'of salaries. The honourable member for Bruce,', 'polygon': [0.5903, 0.9535, 2.888, 0.9502, 2.888, 1.0602, 0.5903, 1.0635], 'spans': [{'offset': 465527, 'length': 45}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.655, 0.0167, 4.9942, 0.1134, 4.9942, 0.1167, 9.655], 'spans': [{'offset': 468745, 'length': 82}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.645, 0.1301, 5.4109, 0.2334, 5.4109, 0.2268, 9.645], 'spans': [{'offset': 471870, 'length': 74}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.384, 9.5316, 2.0743, 9.5316, 2.0743, 9.7583, 1.384, 9.7583], 'spans': [{'offset': 468614, 'length': 6}]}
